Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,distance_km,order_hour,prep_time
25.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,1.5580994617898951,10.0,5.0
33.0,3.9,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,43,13.735383556628708,21.0,
27.0,4.5,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,35,13.407033668284814,19.0,
37.0,4.8,Cloudy,Low,1,Snack,scooter,0.0,No,Metropolitian,28,12.41687169160696,22.0,10.0
21.0,5.0,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Urban,14,4.579028199695073,20.0,15.0
27.0,4.9,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,19.88431857497891,23.0,15.0
29.0,4.8,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,10,7.683744768651734,18.0,15.0
35.0,5.0,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,27,6.058923147526397,13.0,
22.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,21,14.15280068944862,17.0,5.0
22.0,4.8,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,22,12.07439552568561,,
37.0,4.9,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,20,7.763485791200292,20.0,15.0
28.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,36,17.074256778794595,19.0,15.0
31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,19.884989093916975,23.0,15.0
34.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,37,19.91296718928853,23.0,5.0
31.0,4.6,Windy,High,2,Snack,motorcycle,1.0,No,Metropolitian,29,6.037529176542177,13.0,15.0
23.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,10.708220667367794,18.0,10.0
36.0,4.7,Sunny,Low,1,Buffet,scooter,0.0,No,Metropolitian,11,3.0249963435107836,10.0,5.0
24.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Urban,13,7.772430463816821,21.0,10.0
28.0,4.7,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,28,9.17624749258827,18.0,10.0
23.0,4.6,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,26,16.63579806090435,18.0,5.0
28.0,4.6,Windy,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,27,12.580267822400963,17.0,5.0
28.0,4.8,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,12.420728618905603,20.0,15.0
25.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,29,17.076258901183188,19.0,
37.0,3.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20.25308886851953,20.0,15.0
39.0,4.1,Stormy,Jam,2,Meal,scooter,3.0,Yes,Metropolitian,42,19.83962567958235,21.0,10.0
22.0,4.6,Stormy,Medium,2,Meal,scooter,1.0,No,Urban,22,4.663545220952834,18.0,15.0
31.0,4.9,Windy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,29,13.428477357470895,,
33.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,24,16.64663439144687,23.0,5.0
29.0,4.8,Fog,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,38,13.622067322393534,19.0,5.0
27.0,4.6,Cloudy,Medium,1,Meal,scooter,0.0,No,Metropolitian,18,4.540779627969584,17.0,5.0
23.0,4.5,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,7.573225613488764,22.0,15.0
28.0,4.4,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,4.469203457950985,23.0,10.0
23.0,4.8,Sunny,Jam,1,Drinks,scooter,1.0,No,Metropolitian,17,13.183266786378617,,
26.0,4.8,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,12.464528059716372,17.0,10.0
31.0,4.9,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,31,7.562921044749782,21.0,15.0
30.0,4.7,Fog,Low,3,Snack,scooter,1.0,No,Metropolitian,39,16567.682540857477,,
36.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,38,10.756415548797705,21.0,
30.0,4.7,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,7.772039544673178,,
39.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,10.683789736660017,23.0,
31.0,4.7,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,25,1.5202925485985417,8.0,15.0
39.0,5.0,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,52,12.419632405531052,19.0,15.0
34.0,4.7,Cloudy,Medium,0,Meal,motorcycle,0.0,Yes,Metropolitian,42,20.853653606522474,17.0,15.0
38.0,4.8,Windy,Low,1,Meal,scooter,1.0,No,Metropolitian,28,7.343184872968867,23.0,15.0
20.0,4.6,Fog,Jam,0,Meal,motorcycle,1.0,No,Urban,29,7.546680469081603,,
34.0,4.9,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,15,4.46931202175492,21.0,
37.0,4.3,Fog,Low,0,Meal,motorcycle,2.0,No,Metropolitian,43,10.425475100056351,22.0,5.0
30.0,4.4,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,9.192290417405088,19.0,15.0
24.0,4.0,Cloudy,Jam,1,Drinks,scooter,1.0,No,Urban,32,20.182634488293672,,
22.0,4.7,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,12.292848945038811,22.0,5.0
27.0,4.7,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,11,9.435201537430714,,
35.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,40,12.161517993712033,21.0,15.0
31.0,4.5,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,25,4.53754359959467,22.0,15.0
27.0,4.6,Windy,High,1,Drinks,motorcycle,0.0,No,Urban,27,6.049834150687609,12.0,10.0
37.0,4.7,Stormy,Low,1,Buffet,scooter,0.0,No,Urban,21,7.46114894864356,,
31.0,4.1,Cloudy,Jam,2,Snack,scooter,0.0,No,Metropolitian,44,17.07395729139767,20.0,15.0
30.0,4.7,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33,17456.00117629962,,
21.0,5.0,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,24,3.1089836948124367,8.0,
27.0,4.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,34,4.674644234401863,19.0,15.0
38.0,4.6,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,28,4.657153007152837,18.0,5.0
22.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,32,4.46418994556843,21.0,5.0
36.0,4.6,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,26,4.4691938252042425,17.0,5.0
38.0,4.8,Windy,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,11.916235157217862,22.0,15.0
34.0,4.9,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,38,5.958808071070684,12.0,10.0
34.0,4.8,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,27,6.146683594473334,13.0,5.0
20.0,4.7,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20,16.6465279605965,18.0,10.0
31.0,4.7,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,2.9766115118201046,,
25.0,5.0,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,27,1.5580772559330351,11.0,5.0
28.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Urban,17,12.43523852372965,23.0,15.0
39.0,4.1,Windy,Jam,0,Drinks,motorcycle,1.0,No,Urban,37,19.761110067714096,,
33.0,4.9,Fog,Medium,0,Drinks,motorcycle,1.0,Yes,Metropolitian,49,16.600272418856072,18.0,10.0
30.0,4.5,Stormy,Medium,1,Meal,motorcycle,2.0,No,Metropolitian,39,12.464528059716372,17.0,10.0
25.0,4.9,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,9.056109430302039,22.0,10.0
38.0,4.9,Fog,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,4.663772762376294,22.0,10.0
26.0,4.4,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,31,17.29786575291325,21.0,15.0
22.0,4.8,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,20,13.680927409309072,21.0,
24.0,4.6,Stormy,Medium,1,Meal,scooter,1.0,No,Urban,26,16.64729968728447,18.0,5.0
31.0,4.7,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,27,7.761199672759851,19.0,15.0
26.0,4.9,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,21,3.073644027723396,11.0,5.0
23.0,5.0,Sandstorms,Low,2,Meal,scooter,0.0,No,Urban,11,7.68415541716559,22.0,15.0
36.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,22,3.0611340136861775,8.0,10.0
20.0,4.8,Windy,Jam,0,Snack,motorcycle,1.0,No,Urban,25,10.48587006741086,20.0,15.0
25.0,4.7,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,20,1.5580865162468949,9.0,5.0
25.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,11,10.64157247728437,17.0,10.0
36.0,4.8,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,31,19.878389859457627,17.0,15.0
20.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,1.4652025747268527,10.0,5.0
23.0,4.6,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,14,4.5607604314529,22.0,15.0
35.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,12,1.4901538808207615,9.0,5.0
37.0,5.0,Cloudy,Low,1,Buffet,scooter,1.0,No,Urban,25,10.41706579035871,23.0,5.0
33.0,4.9,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,28,6.210141144622586,16.0,5.0
22.0,4.2,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,3.0736336615831137,9.0,15.0
23.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,9.055898607912091,17.0,15.0
34.0,4.7,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Urban,16,7.60168152834193,18.0,10.0
27.0,4.7,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,12.257118233178144,19.0,
34.0,4.6,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,24,3.108925571154772,9.0,15.0
33.0,4.6,Cloudy,Jam,2,Drinks,scooter,2.0,No,Metropolitian,41,16.637054384885012,21.0,15.0
29.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,15,1.5093844931452696,,
31.0,4.8,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,17,12.580267822400963,22.0,15.0
39.0,4.8,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,28,3.073462803868858,10.0,10.0
32.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,43,12.293508819559184,23.0,
21.0,4.7,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,36,20.25401003649676,17.0,10.0
22.0,4.6,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24,19.894269594418525,17.0,15.0
35.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,21,4.657159718107683,22.0,
29.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,24,9.315071060294844,22.0,10.0
35.0,4.8,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,38,3.0882379795300396,11.0,15.0
30.0,4.8,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,24,16.787874845260117,21.0,10.0
30.0,4.7,Fog,Low,3,Snack,motorcycle,1.0,No,Metropolitian,27,6.128627670485153,,
39.0,5.0,Sandstorms,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,4.469351491411031,18.0,10.0
30.0,4.9,Sunny,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,17,7.631552743190954,20.0,10.0
30.0,4.7,Fog,Low,2,Buffet,motorcycle,0.0,No,Urban,11,7.6831914051315,,
36.0,5.0,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,25,12.209856560906529,23.0,5.0
35.0,4.5,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,19,7.683253857182166,19.0,5.0
30.0,4.7,Fog,Low,3,Drinks,scooter,3.0,No,Metropolitian,49,19.976644021152854,,
24.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,14,1.554543733521478,10.0,5.0
29.0,4.8,Fog,Low,1,Snack,scooter,1.0,No,Metropolitian,25,16.824549100074805,23.0,10.0
36.0,4.6,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,29,4.560740459631507,22.0,15.0
25.0,4.6,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,12,1.4652025747268527,10.0,
35.0,4.4,Cloudy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,36,11.90512635589474,20.0,10.0
26.0,4.8,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,23,7.449051156906713,19.0,5.0
22.0,4.5,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,25,1.536836906549953,,
32.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.257021346006622,23.0,5.0
23.0,4.6,Fog,Low,1,Snack,scooter,0.0,No,Urban,18,4.657999585570663,23.0,10.0
38.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Metropolitian,24,1.5322531674035038,9.0,15.0
26.0,4.9,Sunny,High,1,Drinks,motorcycle,0.0,No,Urban,10,3.0295383085102503,11.0,
31.0,4.5,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,36,12.421407858787804,22.0,10.0
21.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,22,19.04234565793013,,
39.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,19.661098170299198,21.0,15.0
23.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Metropolitian,29,17.29786575291325,23.0,10.0
21.0,4.9,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,18,12.421407858787804,23.0,10.0
28.0,4.9,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,24,9.055981117924203,23.0,15.0
38.0,4.8,Windy,Medium,0,Snack,motorcycle,1.0,No,Semi-Urban,49,10.86869350467311,17.0,15.0
38.0,4.7,Sunny,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,22,4.663432062512584,21.0,5.0
36.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,1.529751878579505,9.0,15.0
35.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,10.867138302160432,18.0,15.0
23.0,4.2,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,19.659851482292062,19.0,10.0
26.0,4.8,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,29,13.583267699065033,22.0,5.0
35.0,4.0,Cloudy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,38,6.232303380306801,12.0,5.0
25.0,4.6,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,27,13.972194586930332,17.0,
39.0,4.7,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Urban,21,9.192333207689474,,
29.0,4.4,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,20,3.1162228846223834,10.0,10.0
34.0,5.0,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,45,10.807410660610635,20.0,10.0
27.0,4.9,Cloudy,Low,2,Buffet,scooter,0.0,No,Urban,15,8.937527873529229,22.0,10.0
31.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,3.0250863295462396,10.0,10.0
22.0,4.5,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,11,1.5367312329664098,8.0,5.0
37.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,12.237791615217148,23.0,5.0
23.0,4.6,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,1.572533729286321,9.0,5.0
39.0,4.8,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,23,6.116927321899057,13.0,5.0
30.0,4.7,Sunny,Low,2,Buffet,motorcycle,1.0,No,Urban,24,16.85208641567295,23.0,5.0
27.0,4.5,Windy,Medium,2,Meal,electric_scooter,0.0,No,Metropolitian,26,6.129149863507623,16.0,5.0
29.0,4.6,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,16.72059667667709,17.0,5.0
39.0,4.7,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,4.674174529063472,17.0,15.0
29.0,4.8,Stormy,Low,1,Meal,scooter,0.0,No,Urban,17,13.184369264233698,23.0,10.0
30.0,4.7,Stormy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22,17.098593053938863,,
35.0,4.3,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,32,7.448627554424398,17.0,5.0
37.0,4.9,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,21,7.761780026108867,21.0,
35.0,4.2,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,20.96888932863528,,
23.0,4.6,Stormy,Low,2,Buffet,scooter,1.0,No,Metropolitian,15,19.66102221350665,22.0,
22.0,4.7,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,12,4.674220356187267,17.0,5.0
21.0,4.4,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,4.5790141674924385,22.0,10.0
30.0,4.7,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,32,17.077949437324616,,
35.0,4.6,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,29,1.5441370096832314,11.0,15.0
29.0,4.7,Stormy,High,1,Snack,scooter,1.0,No,Urban,13,6.116927321899057,13.0,
36.0,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,28,12.101403911098705,19.0,5.0
34.0,3.6,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,37,12.243495934752104,,
23.0,4.7,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20.85246594803466,23.0,10.0
26.0,4.4,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,36,17.13921974225849,21.0,15.0
23.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,28,9.314976789360623,20.0,15.0
31.0,4.6,Windy,Low,1,Buffet,scooter,0.0,No,Urban,17,12.09937442336077,22.0,10.0
35.0,4.9,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,33,3.020331426457926,,
31.0,4.6,Sunny,Jam,1,Buffet,scooter,0.0,No,Metropolitian,18,11.007734763744617,20.0,5.0
21.0,4.9,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,10.568447337504713,22.0,5.0
22.0,4.8,Fog,High,2,Buffet,motorcycle,1.0,No,Urban,28,6.29013467763468,13.0,10.0
27.0,4.9,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,10.255061029110642,22.0,
26.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,3.1162385581768866,9.0,10.0
28.0,4.6,Windy,High,2,Drinks,electric_scooter,1.0,No,Urban,27,3.1046320933512375,11.0,10.0
29.0,4.5,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,17,3.105268883133742,10.0,10.0
35.0,4.6,Cloudy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,27,6.051108888205776,14.0,5.0
25.0,4.5,Windy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,25,20.178267239099554,18.0,10.0
20.0,5.0,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,16,3.0188284633848217,8.0,10.0
37.0,4.9,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,41,3.1090734109469933,11.0,15.0
30.0,4.7,Stormy,Low,2,Meal,motorcycle,1.0,No,Urban,15,3.064427093024872,8.0,
32.0,4.8,Cloudy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,17,7.54626481457244,22.0,10.0
35.0,4.3,Fog,Jam,2,Drinks,motorcycle,2.0,No,Metropolitian,44,10.880951367269885,21.0,5.0
30.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Metropolitian,15,19.972929947942482,,
20.0,4.8,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,9.179276688028636,19.0,10.0
37.0,4.7,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,28,13.988777563349286,19.0,15.0
20.0,4.4,Stormy,Low,0,Meal,motorcycle,0.0,No,Urban,28,2.9795000083819434,10.0,5.0
35.0,4.9,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,28,13.392708074822348,,
23.0,4.8,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,28,4.540192983958517,19.0,10.0
27.0,4.8,Sunny,Low,1,Drinks,motorcycle,1.0,No,Urban,16,1.5544658156545266,9.0,5.0
27.0,5.0,Stormy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,21,11.007734763744617,20.0,15.0
35.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,43,13.405500819756533,21.0,15.0
38.0,4.9,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,12.101403911098705,23.0,10.0
21.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,1.0,Yes,Urban,43,10.724879289478304,21.0,5.0
26.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,28,13.583440059634135,18.0,5.0
22.0,5.0,Sunny,Medium,1,Snack,motorcycle,0.0,No,Urban,11,14.022295961633713,18.0,15.0
37.0,4.6,Fog,Medium,1,Drinks,motorcycle,2.0,No,Metropolitian,37,16.824772113250834,17.0,10.0
31.0,4.9,Sunny,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,28,14.15280068944862,19.0,10.0
30.0,4.7,Cloudy,Jam,2,Meal,scooter,0.0,No,Metropolitian,47,13.680908173877386,21.0,15.0
33.0,4.3,Stormy,Jam,1,Buffet,scooter,0.0,No,Urban,43,20.180911382710004,19.0,10.0
38.0,4.8,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,29,3.0295222215900934,11.0,5.0
38.0,4.6,Fog,Low,1,Drinks,scooter,0.0,No,Metropolitian,18,1.5606562752171242,8.0,10.0
28.0,4.9,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,12,4.5607380187107855,18.0,15.0
31.0,4.7,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,1.572533729286321,8.0,5.0
39.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,20,7.7191763867423395,23.0,10.0
20.0,4.7,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,32,13.970632221184006,20.0,10.0
31.0,4.5,Sunny,Jam,0,Meal,motorcycle,1.0,No,Urban,25,4.657671710224878,21.0,15.0
30.0,4.6,Fog,High,2,Meal,motorcycle,1.0,No,Metropolitian,39,5.992261339612392,13.0,5.0
20.0,4.2,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,13.7888461168452,17.0,5.0
34.0,4.8,Stormy,Low,1,Meal,motorcycle,1.0,No,Urban,20,19.886444745109216,23.0,10.0
34.0,4.9,Sunny,High,2,Buffet,scooter,1.0,No,Metropolitian,15,6.217735074214348,12.0,15.0
36.0,4.7,Sunny,Low,2,Drinks,motorcycle,0.0,No,Urban,18,13.89436656007663,23.0,15.0
32.0,4.8,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,1.5525629397903205,10.0,10.0
30.0,4.7,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,53,19.617824561450774,,
36.0,4.6,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,18,7.5620699721624804,21.0,15.0
23.0,4.5,Sandstorms,High,2,Meal,motorcycle,1.0,No,Urban,11,6.210061176100266,14.0,
24.0,4.9,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,24,8.93786088183146,17.0,5.0
20.0,4.1,Cloudy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,16.151339134808936,21.0,10.0
21.0,4.6,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,16,19.658727827948923,18.0,5.0
29.0,4.9,Cloudy,Jam,2,Meal,scooter,2.0,No,Urban,37,17.07353769061412,20.0,15.0
33.0,4.8,Sunny,High,0,Snack,motorcycle,0.0,No,Metropolitian,27,6.128551257919138,14.0,15.0
28.0,4.7,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,12.41848049973811,20.0,10.0
35.0,4.9,Sunny,Jam,1,Meal,motorcycle,1.0,No,Urban,15,12.417550916012397,21.0,
28.0,4.8,Sandstorms,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,16,16.818368923732613,18.0,15.0
22.0,4.9,Cloudy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,26,9.314862687658115,20.0,10.0
36.0,4.9,Cloudy,Medium,2,Snack,scooter,1.0,No,Urban,17,9.056004306816446,18.0,15.0
30.0,4.9,Stormy,Jam,2,Meal,scooter,1.0,No,Urban,32,7.790401204068506,21.0,10.0
28.0,4.7,Stormy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,9.121874253616898,23.0,5.0
26.0,4.7,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,24,6.040512901945428,13.0,5.0
36.0,4.6,Stormy,High,2,Drinks,motorcycle,0.0,No,Metropolitian,28,1.5544658156545266,11.0,10.0
25.0,4.6,Fog,High,0,Snack,motorcycle,0.0,No,Urban,26,6.128249797982013,12.0,
21.0,4.7,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,22,10.42732189063304,,
20.0,4.8,Fog,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,40,17.07302628964209,20.0,15.0
32.0,4.5,Stormy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,23,10.906036622245484,22.0,10.0
24.0,4.6,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,7.5620699721624804,23.0,15.0
32.0,4.7,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,47,14.15280068944862,19.0,15.0
37.0,3.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,32,12.464066309794568,22.0,15.0
36.0,4.7,Fog,Jam,2,Buffet,electric_scooter,0.0,No,Urban,30,4.657195393807058,19.0,5.0
34.0,4.6,Stormy,Low,2,Snack,electric_scooter,1.0,No,Urban,21,17.29786575291325,23.0,10.0
25.0,4.8,Fog,Jam,2,Snack,motorcycle,1.0,No,Urban,23,8.937880155829204,21.0,10.0
37.0,4.5,Stormy,High,1,Buffet,scooter,0.0,No,Metropolitian,25,6.146925931738805,13.0,5.0
